symbol,company_name,yahoo_ticker,industry,sector,trailing_pe,forward_pe,peg_ratio,price_to_book,debt_to_equity,return_on_equity,return_on_assets,profit_margins,market_cap,promoter_holding_proxy_pct,industry_median_pe,company_news_sentiment,ceo_commentary_sentiment,pe_assessment,score,reason_summary,return_potential_flag
SAATVIKGL,Saatvik Green Energy Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SABEVENTS,Sab Events & Governance Now Media Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SADBHAV,Sadbhav Engineering Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SADBHIN,Sadbhav Infrastructure Project Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SADHNANIQ,Sadhana Nitrochem Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAFARI,Safari Industries (India) Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAGARDEEP,Sagardeep Alloys Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAGCEM,Sagar Cements Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAGILITY,SAGILITY LIMITED,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAHYADRI,Sahyadri Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAIL,Steel Authority of India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAILIFE,Sai Life Sciences Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAKAR,Sakar Healthcare Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAKHTISUG,Sakthi Sugars Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAKSOFT,Saksoft Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAKUMA,Sakuma Exports Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SALASAR,Salasar Techno Engineering Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SALONA,Salona Cotspin Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SALSTEEL,S.A.L. Steel Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SALZERELEC,Salzer Electronics Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAMBHAAV,Sambhaav Media Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAMBHV,Sambhv Steel Tubes Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAMHI,Samhi Hotels Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAMMAANCAP,Sammaan Capital Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAMPANN,Sampann Utpadan India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SANATHAN,Sanathan Textiles Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SANCO,Sanco Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SANDESH,The Sandesh Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SANDHAR,Sandhar Technologies Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SANDUMA,Sandur Manganese & Iron Ores Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SANGAMIND,Sangam (India) Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SANGHIIND,Sanghi Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SANGHVIMOV,Sanghvi Movers Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SANGINITA,Sanginita Chemicals Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SANOFI,Sanofi India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SANOFICONR,Sanofi Consumer Healthcare India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SANSERA,Sansera Engineering Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SANSTAR,Sanstar Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SANWARIA,Sanwaria Consumer Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAPPHIRE,Sapphire Foods India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SARDAEN,Sarda Energy & Minerals Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAREGAMA,Saregama India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SARLAPOLY,Sarla Performance Fibers Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SARVESHWAR,Sarveshwar Foods Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SASKEN,Sasken Technologies Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SASTASUNDR,Sastasundar Ventures Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SATIA,Satia Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SATIN,Satin Creditcare Network Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SAURASHCEM,Saurashtra Cement Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SBC,SBC Exports Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SBCL,Shivalik Bimetal Controls Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SBFC,SBFC Finance Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SBGLP,Suratwwala Business Group Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SBICARD,SBI Cards and Payment Services Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SBILIFE,SBI Life Insurance Company Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SBIN,State Bank of India,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SCHAEFFLER,Schaeffler India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SCHAND,S Chand And Company Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SCHNEIDER,Schneider Electric Infrastructure Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SCI,Shipping Corporation Of India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SCILAL,Shipping Corporation of India Land and Assets Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SCODATUBES,Scoda Tubes Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SCPL,Sheetal Cool Products Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SDBL,Som Distilleries & Breweries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SEAMECLTD,Seamec Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SECMARK,SecMark Consultancy Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SEJALLTD,Sejal Glass Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SELMC,SEL Manufacturing Company Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SEMAC,Semac Construction Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SENCO,Senco Gold Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SENORES,Senores Pharmaceuticals Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SEPC,SEPC Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SERVOTECH,Servotech Renewable Power System Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SESHAPAPER,Seshasayee Paper and Boards Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SETCO,Setco Automotive Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SETL,Standard Engineering Technology Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SETUINFRA,Setubandhan Infrastructure Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SEYAIND,Seya Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SFL,Sheela Foam Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SGFIN,SG Finserve Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SGIL,Synergy Green Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SGL,STL Global Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SGMART,SG Mart Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHADOWFAX,Shadowfax Technologies Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHAH,Shah Metacorp Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHAHALLOYS,Shah Alloys Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHAILY,Shaily Engineering Plastics Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHAKTIPUMP,Shakti Pumps (India) Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHALBY,Shalby Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHALPAINTS,Shalimar Paints Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHANKARA,Shankara Building Products Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHANTI,Shanti Overseas (India) Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHANTIGEAR,Shanthi Gears Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHANTIGOLD,Shanti Gold International Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHARDACROP,Sharda Cropchem Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHARDAMOTR,Sharda Motor Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHAREINDIA,Share India Securities Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHEKHAWATI,Shekhawati Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHEMAROO,Shemaroo Entertainment Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHILCTECH,Shilchar Technologies Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHILPAMED,Shilpa Medicare Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHIVALIK,Shivalik Rasayan Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHIVAMAUTO,Shivam Autotech Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHIVAMILLS,Shiva Mills Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHIVATEX,Shiva Texyarn Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHIVAUM,Shiv Aum Steels Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHK,S H Kelkar and Company Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHOPERSTOP,Shoppers Stop Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHRADHA,Shradha Infraprojects Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHREDIGCEM,Shree Digvijay Cement Co.Ltd,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHREECEM,SHREE CEMENT LIMITED,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHREEJISPG,Shreeji Shipping Global Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHREERAMA,Shree Rama Multi-Tech Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHRENIK,Shrenik Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHREYANIND,Shreyans Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHRINGARMS,Shringar House of Mangalsutra Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHRIPISTON,Shriram Pistons & Rings Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHRIRAMFIN,Shriram Finance Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHRIRAMPPS,Shriram Properties Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHYAMCENT,Shyam Century Ferrous Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHYAMMETL,Shyam Metalics and Energy Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SHYAMTEL,Shyam Telecom Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SICALLOG,Sical Logistics Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SIEMENS,Siemens Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SIGACHI,Sigachi Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SIGIND,Signet Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SIGMA,Sigma Solve Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SIGMAADV,SIGMA ADVANCED SYSTEMS LIMITED,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SIGNATURE,Signatureglobal (India) Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SIGNPOST,Signpost India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SIKKO,Sikko Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SIL,Standard Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SILGO,Silgo Retail Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SILINV,SIL Investments Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SILLYMONKS,Silly Monks Entertainment Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SILVERTUC,Silver Touch Technologies Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SIMBHALS,Simbhaoli Sugars Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SIMPLEXINF,Simplex Infrastructures Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SINCLAIR,Sinclairs Hotels Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SINDHUTRAD,Sindhu Trade Links Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SINTERCOM,Sintercom India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SIRCA,Sirca Paints India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SIS,SIS LIMITED,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SITINET,Siti Networks Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SIYSIL,Siyaram Silk Mills Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SJS,S.J.S. Enterprises Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SJVN,SJVN Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SKFINDIA,SKF India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SKFINDUS,SKF India (Industrial) Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SKIPPER,Skipper Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SKMEGGPROD,SKM Egg Products Export (India) Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SKYGOLD,SKY GOLD AND DIAMONDS LIMITED,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SMARTLINK,Smartlink Holdings Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SMARTWORKS,Smartworks Coworking Spaces Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SMCGLOBAL,SMC Global Securities Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SMLMAH,SML Mahindra Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SMLT,Sarthak Metals Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SMSPHARMA,SMS Pharmaceuticals Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SNOWMAN,Snowman Logistics Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SOBHA,Sobha Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SOFTTECH,Softtech Engineers Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SOLARA,Solara Active Pharma Sciences Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SOLARINDS,Solar Industries India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SOLARWORLD,Solarworld Energy Solutions Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SOLEX,Solex Energy Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SOMANYCERA,Somany Ceramics Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SOMATEX,Soma Textiles & Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SOMICONVEY,Somi Conveyor Beltings Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SONACOMS,Sona BLW Precision Forgings Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SONAMLTD,SONAM LIMITED,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SONATSOFTW,Sonata Software Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SOTL,Savita Oil Technologies Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SOUTHBANK,The South Indian Bank Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SOUTHWEST,South West Pinnacle Exploration Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SPAL,S. P. Apparels Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SPANDANA,Spandana Sphoorty Financial Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SPARC,Sun Pharma Advanced Research Company Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SPCENET,Spacenet Enterprises India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SPECIALITY,Speciality Restaurants Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SPECTRUM,Spectrum Electrical Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SPENCERS,Spencer's Retail Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SPIC,Southern Petrochemicals Industries Corporation  Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SPLIL,SPL Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SPLPETRO,Supreme Petrochem Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SPMLINFRA,SPML Infra Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SPORTKING,Sportking India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SRD,Shankar Lal Rampal Dye-Chem Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SREEL,Sreeleathers Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SRF,SRF Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SRGHFL,SRG Housing Finance Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SRM,SRM Contractors Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SSDL,Saraswati Saree Depot Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SSWL,Steel Strips Wheels Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STALL-RE,Stallion India Fluorochemicals Ltd-RE,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STALLION,Stallion India Fluorochemicals Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STANLEY,Stanley Lifestyles Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STAR,Strides Pharma Science Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STARCEMENT,Star Cement Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STARHEALTH,Star Health and Allied Insurance Company Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STARPAPER,Star Paper Mills Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STARTECK,Starteck Finance Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STCINDIA,The State Trading Corporation of India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STEELCAS,Steelcast Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STEELCITY,Steel City Securities Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STEELXIND,STEEL EXCHANGE INDIA LIMITED,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STEL,Stel Holdings Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STERTOOLS,Sterling Tools Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STLNETWORK,STL Networks Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STLTECH,Sterlite Technologies Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STOVEKRAFT,Stove Kraft Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STUDDS,Studds Accessories Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STYL,Seshaasai Technologies Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STYLAMIND,Stylam Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STYLEBAAZA,Baazar Style Retail Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
STYRENIX,Styrenix Performance Materials Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SUBEXLTD,Subex Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SUBROS,Subros Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
SUDARCOLOR,Sudarshan Colorants India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
